Tipo_Solicitud_enc,Prioridad_enc,Aseguradora_enc,Producto_enc,Verificacion_de_dia_enc,Nro_atenciones,CRUCE_ANS_num,hora_decimal,mes_solicitud,semana_anio,dia_semana_num,es_fin_semana,es_inicio_mes,es_fin_mes,es_despues_5pm,target,ANS_FORMULA
4,2,21,5,1,1.0,3,16.816666666666666,3,13,0,0,0,1,0,0,Dentro ANS
4,2,21,5,1,1.0,3,16.783333333333335,3,13,0,0,0,1,0,0,Dentro ANS
4,2,6,5,1,1.0,3,16.716666666666665,3,13,0,0,0,1,0,0,Dentro ANS
4,2,6,5,1,1.0,3,16.716666666666665,3,13,0,0,0,1,0,0,Dentro ANS
4,2,6,5,1,1.0,3,16.7,3,13,0,0,0,1,0,0,Dentro ANS
4,2,21,5,1,1.0,3,16.7,3,13,0,0,0,1,0,0,Dentro ANS
8,2,25,6,1,1.0,0,16.416666666666668,3,13,0,0,0,1,0,1,Fuera ANS
14,2,6,5,1,1.0,3,16.383333333333333,3,13,0,0,0,1,0,0,Dentro ANS
22,2,6,5,1,1.0,3,16.366666666666667,3,13,0,0,0,1,0,0,Dentro ANS
22,2,19,6,1,1.0,2,16.266666666666666,3,13,0,0,0,1,0,1,Fuera ANS
4,4,6,5,1,1.0,3,16.266666666666666,3,13,0,0,0,1,0,0,Dentro ANS
22,2,25,6,1,1.0,4,16.2,3,13,0,0,0,1,0,0,Dentro ANS
22,2,6,5,1,1.0,3,16.183333333333334,3,13,0,0,0,1,0,0,Dentro ANS
14,2,6,5,1,1.0,3,16.116666666666667,3,13,0,0,0,1,0,0,Dentro ANS
22,2,25,6,1,1.0,4,16.05,3,13,0,0,0,1,0,0,Dentro ANS
12,2,15,10,1,1.0,1,16.05,3,13,0,0,0,1,0,0,Dentro ANS
12,2,19,11,1,1.0,1,16.05,3,13,0,0,0,1,0,0,Dentro ANS
22,2,6,5,1,1.0,3,16.033333333333335,3,13,0,0,0,1,0,0,Dentro ANS
19,0,26,13,1,2.0,3,16.0,3,13,0,0,0,1,0,0,Dentro ANS
5,4,15,11,1,2.0,1,16.0,3,13,0,0,0,1,0,0,Dentro ANS
22,0,19,6,1,2.0,2,16.0,3,13,0,0,0,1,0,1,Fuera ANS
12,0,26,13,1,2.0,1,16.0,3,13,0,0,0,1,0,0,Dentro ANS
32,2,6,5,1,1.0,3,15.966666666666667,3,13,0,0,0,1,0,0,Dentro ANS
5,4,15,11,1,2.0,1,15.9,3,13,0,0,0,1,0,0,Dentro ANS
4,2,7,5,1,1.0,3,15.766666666666667,3,13,0,0,0,1,0,0,Dentro ANS
26,1,19,6,1,1.0,2,15.733333333333333,3,13,0,0,0,1,0,1,Fuera ANS
8,2,25,6,1,1.0,0,15.666666666666666,3,13,0,0,0,1,0,1,Fuera ANS
3,4,25,6,1,1.0,4,15.583333333333334,3,13,0,0,0,1,0,1,Fuera ANS
14,2,19,6,1,1.0,2,15.516666666666667,3,13,0,0,0,1,0,0,Dentro ANS
12,0,19,13,1,2.0,1,15.466666666666667,3,13,0,0,0,1,0,0,Dentro ANS
12,0,19,10,1,1.0,1,15.116666666666667,3,13,0,0,0,1,0,0,Dentro ANS
12,0,19,11,1,1.0,1,15.116666666666667,3,13,0,0,0,1,0,0,Dentro ANS
12,2,11,10,1,2.0,1,14.85,3,13,0,0,0,1,0,1,Fuera ANS
12,0,6,10,1,3.0,1,14.816666666666666,3,13,0,0,0,1,0,0,Dentro ANS
24,2,1,5,1,1.0,0,14.816666666666666,3,13,0,0,0,1,0,0,Dentro ANS
14,4,25,6,1,1.0,3,14.7,3,13,0,0,0,1,0,0,Dentro ANS
14,2,26,7,1,2.0,3,14.65,3,13,0,0,0,1,0,0,Dentro ANS
5,2,15,13,1,2.0,1,14.483333333333333,3,13,0,0,0,1,0,0,Dentro ANS
27,6,6,5,1,1.0,1,14.383333333333333,3,13,0,0,0,1,0,0,Dentro ANS
12,2,16,11,1,1.0,1,14.3,3,13,0,0,0,1,0,0,Dentro ANS
22,2,15,10,1,2.0,1,14.033333333333333,3,13,0,0,0,1,0,0,Dentro ANS
19,2,15,10,1,2.0,1,14.033333333333333,3,13,0,0,0,1,0,1,Fuera ANS
27,2,19,5,1,1.0,1,14.0,3,13,0,0,0,1,0,1,Fuera ANS
27,4,26,5,1,2.0,1,14.0,3,13,0,0,0,1,0,1,Fuera ANS
5,4,15,10,1,3.0,1,13.966666666666667,3,13,0,0,0,1,0,0,Dentro ANS
5,2,19,10,1,2.0,3,13.95,3,13,0,0,0,1,0,0,Dentro ANS
22,4,19,6,1,4.0,2,13.85,3,13,0,0,0,1,0,1,Fuera ANS
18,0,25,6,1,2.0,5,13.783333333333333,3,13,0,0,0,1,0,0,Dentro ANS
22,2,6,5,1,1.0,3,13.6,3,13,0,0,0,1,0,0,Dentro ANS
22,0,19,6,1,8.0,2,13.45,3,13,0,0,0,1,0,1,Fuera ANS
22,2,6,5,1,2.0,3,13.383333333333333,3,13,0,0,0,1,0,0,Dentro ANS
22,2,6,5,1,2.0,3,13.35,3,13,0,0,0,1,0,0,Dentro ANS
12,6,15,10,1,2.0,3,13.333333333333334,3,13,0,0,0,1,0,1,Fuera ANS
27,2,26,5,1,1.0,1,13.283333333333333,3,13,0,0,0,1,0,0,Dentro ANS
22,4,25,6,1,1.0,4,13.266666666666667,3,13,0,0,0,1,0,0,Dentro ANS
22,2,6,5,1,1.0,3,13.216666666666667,3,13,0,0,0,1,0,0,Dentro ANS
22,2,25,6,1,1.0,4,13.183333333333334,3,13,0,0,0,1,0,0,Dentro ANS
4,2,7,5,1,1.0,3,12.983333333333333,3,13,0,0,0,1,0,0,Dentro ANS
12,2,19,13,1,1.0,3,12.783333333333333,3,13,0,0,0,1,0,1,Fuera ANS
12,2,19,13,1,1.0,3,12.783333333333333,3,13,0,0,0,1,0,1,Fuera ANS
27,4,26,13,1,24.0,1,12.633333333333333,3,13,0,0,0,1,0,1,Fuera ANS
27,4,26,13,1,1.0,1,12.633333333333333,3,13,0,0,0,1,0,0,Dentro ANS
14,2,25,6,1,1.0,3,12.6,3,13,0,0,0,1,0,0,Dentro ANS
14,5,6,6,1,1.0,2,12.6,3,13,0,0,0,1,0,0,Dentro ANS
5,2,6,11,1,1.0,1,12.583333333333334,3,13,0,0,0,1,0,0,Dentro ANS
5,2,26,13,1,2.0,1,12.583333333333334,3,13,0,0,0,1,0,1,Fuera ANS
3,2,25,6,1,3.0,4,12.533333333333333,3,13,0,0,0,1,0,0,Dentro ANS
22,2,25,6,1,1.0,4,12.516666666666667,3,13,0,0,0,1,0,0,Dentro ANS
19,2,19,5,1,1.0,1,12.466666666666667,3,13,0,0,0,1,0,1,Fuera ANS
5,2,26,13,1,1.0,1,12.45,3,13,0,0,0,1,0,1,Fuera ANS
19,2,26,13,1,1.0,1,12.45,3,13,0,0,0,1,0,1,Fuera ANS
27,6,19,13,1,3.0,1,12.4,3,13,0,0,0,1,0,1,Fuera ANS
12,0,15,5,1,1.0,1,12.366666666666667,3,13,0,0,0,1,0,0,Dentro ANS
5,2,15,10,1,2.0,1,12.316666666666666,3,13,0,0,0,1,0,0,Dentro ANS
14,0,26,13,1,1.0,1,12.183333333333334,3,13,0,0,0,1,0,1,Fuera ANS
22,4,19,6,1,6.0,2,12.166666666666666,3,13,0,0,0,1,0,0,Dentro ANS
14,2,6,6,1,2.0,2,12.15,3,13,0,0,0,1,0,0,Dentro ANS
14,0,25,6,1,1.0,3,12.1,3,13,0,0,0,1,0,0,Dentro ANS
22,2,25,6,1,6.0,4,12.1,3,13,0,0,0,1,0,0,Dentro ANS
5,6,6,10,1,1.0,1,11.983333333333333,3,13,0,0,0,1,0,0,Dentro ANS
30,0,6,9,1,1.0,0,11.983333333333333,3,13,0,0,0,1,0,1,Fuera ANS
5,6,6,13,1,1.0,1,11.983333333333333,3,13,0,0,0,1,0,0,Dentro ANS
5,6,6,13,1,1.0,1,11.983333333333333,3,13,0,0,0,1,0,0,Dentro ANS
14,2,19,6,1,2.0,2,11.966666666666667,3,13,0,0,0,1,0,0,Dentro ANS
14,2,19,6,1,1.0,2,11.916666666666666,3,13,0,0,0,1,0,0,Dentro ANS
30,2,19,5,1,1.0,0,11.75,3,13,0,0,0,1,0,1,Fuera ANS
14,4,6,5,1,1.0,3,11.75,3,13,0,0,0,1,0,0,Dentro ANS
14,4,10,5,1,2.0,3,11.75,3,13,0,0,0,1,0,0,Dentro ANS
8,4,6,5,1,1.0,0,11.716666666666667,3,13,0,0,0,1,0,0,Dentro ANS
8,4,6,5,1,1.0,0,11.7,3,13,0,0,0,1,0,1,Fuera ANS
22,0,6,6,1,2.0,2,11.6,3,13,0,0,0,1,0,0,Dentro ANS
27,2,6,13,1,4.0,1,11.566666666666666,3,13,0,0,0,1,0,1,Fuera ANS
14,2,19,6,1,2.0,2,11.5,3,13,0,0,0,1,0,0,Dentro ANS
5,2,15,10,1,3.0,1,11.483333333333333,3,13,0,0,0,1,0,0,Dentro ANS
14,2,19,6,1,1.0,2,11.433333333333334,3,13,0,0,0,1,0,0,Dentro ANS
22,2,26,7,1,1.0,4,11.383333333333333,3,13,0,0,0,1,0,1,Fuera ANS
18,2,26,7,1,1.0,5,11.266666666666667,3,13,0,0,0,1,0,0,Dentro ANS
12,2,15,10,1,1.0,3,11.25,3,13,0,0,0,1,0,0,Dentro ANS
14,2,25,6,1,3.0,3,11.25,3,13,0,0,0,1,0,1,Fuera ANS
12,2,15,11,1,1.0,3,11.25,3,13,0,0,0,1,0,0,Dentro ANS
22,2,15,10,1,1.0,3,11.25,3,13,0,0,0,1,0,0,Dentro ANS
22,2,15,11,1,1.0,3,11.25,3,13,0,0,0,1,0,0,Dentro ANS
19,2,15,10,1,1.0,3,11.25,3,13,0,0,0,1,0,0,Dentro ANS
22,2,6,5,1,1.0,3,11.233333333333333,3,13,0,0,0,1,0,0,Dentro ANS
22,2,25,6,1,1.0,4,11.1,3,13,0,0,0,1,0,0,Dentro ANS
22,2,26,9,1,1.0,4,11.1,3,13,0,0,0,1,0,1,Fuera ANS
14,2,26,7,1,2.0,3,11.0,3,13,0,0,0,1,0,0,Dentro ANS
14,2,26,7,1,1.0,3,11.0,3,13,0,0,0,1,0,0,Dentro ANS
22,2,6,5,1,1.0,3,10.966666666666667,3,13,0,0,0,1,0,0,Dentro ANS
32,4,6,5,1,1.0,3,10.966666666666667,3,13,0,0,0,1,0,0,Dentro ANS
4,2,6,5,1,1.0,3,10.8,3,13,0,0,0,1,0,0,Dentro ANS
22,2,6,5,1,1.0,3,10.783333333333333,3,13,0,0,0,1,0,0,Dentro ANS
19,2,26,7,1,2.0,5,10.75,3,13,0,0,0,1,0,0,Dentro ANS
14,2,6,5,1,2.0,3,10.533333333333333,3,13,0,0,0,1,0,0,Dentro ANS
22,2,25,6,1,1.0,4,10.45,3,13,0,0,0,1,0,0,Dentro ANS
22,2,26,9,1,1.0,4,10.45,3,13,0,0,0,1,0,1,Fuera ANS
19,2,26,7,1,2.0,5,10.4,3,13,0,0,0,1,0,0,Dentro ANS
14,2,6,5,1,1.0,3,10.333333333333334,3,13,0,0,0,1,0,0,Dentro ANS
22,4,6,5,1,1.0,3,10.3,3,13,0,0,0,1,0,0,Dentro ANS
22,2,19,6,1,4.0,2,10.033333333333333,3,13,0,0,0,1,0,0,Dentro ANS
27,2,6,5,1,2.0,1,9.916666666666666,3,13,0,0,0,1,0,1,Fuera ANS
22,0,15,10,1,1.0,1,9.9,3,13,0,0,0,1,0,0,Dentro ANS
12,6,15,13,1,1.0,1,9.9,3,13,0,0,0,1,0,0,Dentro ANS
30,6,15,10,1,2.0,2,9.866666666666667,3,13,0,0,0,1,0,0,Dentro ANS
14,0,19,7,1,1.0,2,9.85,3,13,0,0,0,1,0,0,Dentro ANS
22,2,19,6,1,2.0,2,9.683333333333334,3,13,0,0,0,1,0,0,Dentro ANS
14,2,6,5,1,1.0,3,9.533333333333333,3,13,0,0,0,1,0,0,Dentro ANS
19,0,25,6,1,2.0,5,9.533333333333333,3,13,0,0,0,1,0,0,Dentro ANS
14,2,6,5,1,1.0,3,9.433333333333334,3,13,0,0,0,1,0,0,Dentro ANS
14,2,26,7,1,1.0,2,9.416666666666666,3,13,0,0,0,1,0,0,Dentro ANS
5,4,26,13,1,1.0,1,9.383333333333333,3,13,0,0,0,1,0,1,Fuera ANS
14,2,6,5,1,1.0,3,9.25,3,13,0,0,0,1,0,0,Dentro ANS
22,2,6,5,1,1.0,3,9.1,3,13,0,0,0,1,0,0,Dentro ANS
27,6,19,10,1,3.0,1,8.933333333333334,3,13,0,0,0,1,0,0,Dentro ANS
12,2,19,13,1,1.0,3,8.933333333333334,3,13,0,0,0,1,0,1,Fuera ANS
30,2,25,6,1,1.0,0,8.8,3,13,0,0,0,1,0,1,Fuera ANS
5,0,19,6,1,1.0,2,8.783333333333333,3,13,0,0,0,1,0,0,Dentro ANS
9,2,6,5,1,1.0,0,8.75,3,13,0,0,0,1,0,0,Dentro ANS
24,2,6,5,1,1.0,0,8.733333333333333,3,13,0,0,0,1,0,1,Fuera ANS
27,2,6,5,1,2.0,1,8.366666666666667,3,13,0,0,0,1,0,0,Dentro ANS
5,4,19,10,1,3.0,3,8.15,3,13,0,0,0,1,0,0,Dentro ANS
5,4,26,13,1,1.0,1,7.9,3,13,0,0,0,1,0,0,Dentro ANS
24,0,6,5,1,1.0,0,7.716666666666667,3,13,0,0,0,1,0,0,Dentro ANS
14,2,19,6,1,2.0,2,7.7,3,13,0,0,0,1,0,0,Dentro ANS
14,2,6,5,1,1.0,3,3.0833333333333335,3,13,0,0,0,1,0,0,Dentro ANS
3,5,25,6,1,1.0,4,1.9,3,13,0,0,0,1,0,1,Fuera ANS
3,5,26,9,1,1.0,4,1.9,3,13,0,0,0,1,0,1,Fuera ANS
32,0,25,6,1,4.0,0,1.1833333333333333,3,13,0,0,0,1,0,0,Dentro ANS
22,2,25,6,1,2.0,4,0.9666666666666667,3,13,0,0,0,1,0,0,Dentro ANS
32,0,28,6,1,1.0,0,0.05,3,13,0,0,0,1,0,0,Dentro ANS
20,2,6,5,1,1.0,0,0.0,3,13,0,0,0,1,0,0,Dentro ANS
20,2,6,5,1,1.0,0,0.0,3,13,0,0,0,1,0,0,Dentro ANS
32,0,25,6,1,2.0,0,23.6,3,12,6,1,0,1,1,0,Dentro ANS
32,0,20,6,1,2.0,0,23.2,3,12,6,1,0,1,1,0,Dentro ANS
32,0,20,6,1,2.0,0,22.666666666666668,3,12,6,1,0,1,1,0,Dentro ANS
32,0,25,6,1,2.0,0,22.383333333333333,3,12,6,1,0,1,1,0,Dentro ANS
27,0,19,13,1,1.0,1,21.7,3,12,6,1,0,1,1,0,Dentro ANS
32,0,20,6,1,2.0,0,21.616666666666667,3,12,6,1,0,1,1,0,Dentro ANS
14,2,26,7,1,1.0,3,21.266666666666666,3,12,6,1,0,1,1,0,Dentro ANS
32,0,20,6,1,2.0,0,21.166666666666668,3,12,6,1,0,1,1,0,Dentro ANS
32,0,26,7,1,3.0,0,20.566666666666666,3,12,6,1,0,1,1,1,Fuera ANS
19,0,26,7,1,10.0,5,20.566666666666666,3,12,6,1,0,1,1,0,Dentro ANS
22,2,25,6,1,3.0,4,20.216666666666665,3,12,6,1,0,1,1,0,Dentro ANS
32,0,25,6,1,1.0,0,20.2,3,12,6,1,0,1,1,0,Dentro ANS
32,0,20,9,1,3.0,0,20.033333333333335,3,12,6,1,0,1,1,0,Dentro ANS
32,2,20,6,1,2.0,0,19.983333333333334,3,12,6,1,0,1,1,0,Dentro ANS
30,0,20,6,1,1.0,0,19.666666666666668,3,12,6,1,0,1,1,0,Dentro ANS
14,2,25,6,1,3.0,3,19.583333333333332,3,12,6,1,0,1,1,0,Dentro ANS
16,2,6,5,1,1.0,0,18.666666666666668,3,12,6,1,0,1,1,0,Dentro ANS
5,2,6,11,1,1.0,1,10.55,3,12,6,1,0,1,0,0,Dentro ANS
5,2,6,13,1,1.0,1,10.55,3,12,6,1,0,1,0,1,Fuera ANS
5,2,15,13,1,1.0,1,21.733333333333334,3,12,5,1,0,1,1,0,Dentro ANS
5,2,15,10,1,1.0,3,21.666666666666668,3,12,5,1,0,1,1,0,Dentro ANS
14,2,25,6,1,1.0,3,18.083333333333332,3,12,5,1,0,1,1,0,Dentro ANS
14,4,14,6,1,1.0,3,9.1,3,12,5,1,0,1,0,0,Dentro ANS
22,2,25,6,1,1.0,4,8.8,3,12,5,1,0,1,0,0,Dentro ANS
22,2,19,6,1,1.0,2,7.9,3,12,5,1,0,1,0,0,Dentro ANS
22,5,26,7,1,1.0,4,23.733333333333334,3,12,4,0,0,0,1,0,Dentro ANS
6,2,6,5,1,1.0,0,21.466666666666665,3,12,4,0,0,0,1,1,Fuera ANS
26,2,6,5,1,1.0,0,21.233333333333334,3,12,4,0,0,0,1,0,Dentro ANS
9,0,6,5,1,1.0,0,20.983333333333334,3,12,4,0,0,0,1,1,Fuera ANS
19,2,25,9,1,2.0,5,20.966666666666665,3,12,4,0,0,0,1,0,Dentro ANS
14,2,26,13,1,1.0,1,20.516666666666666,3,12,4,0,0,0,1,0,Dentro ANS
19,2,26,13,1,1.0,1,20.516666666666666,3,12,4,0,0,0,1,1,Fuera ANS
14,2,25,6,1,1.0,3,20.35,3,12,4,0,0,0,1,0,Dentro ANS
14,2,26,9,1,1.0,3,20.35,3,12,4,0,0,0,1,0,Dentro ANS
22,4,26,6,1,1.0,4,20.233333333333334,3,12,4,0,0,0,1,0,Dentro ANS
8,2,25,6,1,1.0,0,20.133333333333333,3,12,4,0,0,0,1,0,Dentro ANS
32,0,14,6,1,1.0,0,19.8,3,12,4,0,0,0,1,1,Fuera ANS
14,4,1,5,1,2.0,3,19.8,3,12,4,0,0,0,1,0,Dentro ANS
14,2,26,7,1,1.0,3,19.666666666666668,3,12,4,0,0,0,1,0,Dentro ANS
6,2,26,7,1,4.0,0,19.483333333333334,3,12,4,0,0,0,1,0,Dentro ANS
22,1,25,6,1,1.0,2,19.2,3,12,4,0,0,0,1,0,Dentro ANS
22,6,15,10,1,2.0,1,18.783333333333335,3,12,4,0,0,0,1,1,Fuera ANS
19,2,26,13,1,1.0,3,18.683333333333334,3,12,4,0,0,0,1,0,Dentro ANS
12,2,15,10,1,2.0,1,18.566666666666666,3,12,4,0,0,0,1,0,Dentro ANS
22,2,26,13,1,1.0,1,18.566666666666666,3,12,4,0,0,0,1,1,Fuera ANS
19,2,15,10,1,2.0,1,18.566666666666666,3,12,4,0,0,0,1,1,Fuera ANS
18,2,25,6,1,1.0,5,18.216666666666665,3,12,4,0,0,0,1,0,Dentro ANS
14,2,6,5,1,1.0,3,18.066666666666666,3,12,4,0,0,0,1,0,Dentro ANS
14,2,19,6,1,8.0,2,18.0,3,12,4,0,0,0,1,0,Dentro ANS
22,2,19,6,1,6.0,2,17.966666666666665,3,12,4,0,0,0,1,0,Dentro ANS
27,2,6,5,1,1.0,1,17.916666666666668,3,12,4,0,0,0,1,0,Dentro ANS
19,0,25,9,1,2.0,5,17.8,3,12,4,0,0,0,1,0,Dentro ANS
19,0,25,6,1,2.0,5,17.8,3,12,4,0,0,0,1,0,Dentro ANS
19,0,26,7,1,2.0,5,17.75,3,12,4,0,0,0,1,0,Dentro ANS
19,2,25,9,1,2.0,5,17.716666666666665,3,12,4,0,0,0,1,0,Dentro ANS
22,2,19,6,1,1.0,2,17.716666666666665,3,12,4,0,0,0,1,0,Dentro ANS
22,2,19,6,1,4.0,2,17.7,3,12,4,0,0,0,1,0,Dentro ANS
5,6,19,13,1,3.0,3,17.683333333333334,3,12,4,0,0,0,1,0,Dentro ANS
5,6,19,5,1,3.0,1,17.683333333333334,3,12,4,0,0,0,1,0,Dentro ANS
5,4,14,6,1,1.0,2,17.516666666666666,3,12,4,0,0,0,1,0,Dentro ANS
22,2,19,6,1,1.0,2,17.5,3,12,4,0,0,0,1,0,Dentro ANS
22,2,26,7,1,3.0,4,17.466666666666665,3,12,4,0,0,0,1,0,Dentro ANS
22,2,25,6,1,1.0,4,17.333333333333332,3,12,4,0,0,0,1,0,Dentro ANS
5,2,25,6,1,1.0,2,17.333333333333332,3,12,4,0,0,0,1,0,Dentro ANS
22,2,19,6,1,4.0,2,17.283333333333335,3,12,4,0,0,0,1,0,Dentro ANS
10,2,20,6,1,10.0,0,17.25,3,12,4,0,0,0,1,1,Fuera ANS
14,4,19,6,1,30.0,2,17.216666666666665,3,12,4,0,0,0,1,0,Dentro ANS
22,2,25,6,1,4.0,4,17.016666666666666,3,12,4,0,0,0,1,0,Dentro ANS
22,2,14,6,1,2.0,4,17.016666666666666,3,12,4,0,0,0,1,0,Dentro ANS
19,3,25,1,4,2.0,5,16.983333333333334,3,12,4,0,0,0,0,0,Dentro ANS
19,2,25,9,4,2.0,5,16.983333333333334,3,12,4,0,0,0,0,0,Dentro ANS
5,4,26,13,4,1.0,1,16.883333333333333,3,12,4,0,0,0,0,0,Dentro ANS
14,2,19,6,4,2.0,2,16.833333333333332,3,12,4,0,0,0,0,0,Dentro ANS
22,2,25,6,4,5.0,4,16.833333333333332,3,12,4,0,0,0,0,0,Dentro ANS
22,2,19,6,4,10.0,2,16.783333333333335,3,12,4,0,0,0,0,0,Dentro ANS
22,2,14,6,4,2.0,4,16.716666666666665,3,12,4,0,0,0,0,0,Dentro ANS
19,5,25,9,4,2.0,5,16.666666666666668,3,12,4,0,0,0,0,0,Dentro ANS
26,2,6,5,4,1.0,0,16.566666666666666,3,12,4,0,0,0,0,0,Dentro ANS
12,2,19,13,4,2.0,1,16.366666666666667,3,12,4,0,0,0,0,1,Fuera ANS
22,2,25,6,4,1.0,4,16.283333333333335,3,12,4,0,0,0,0,0,Dentro ANS
14,2,6,5,4,2.0,3,16.25,3,12,4,0,0,0,0,0,Dentro ANS
14,5,25,6,4,1.0,3,16.2,3,12,4,0,0,0,0,0,Dentro ANS
5,2,6,13,4,2.0,3,16.2,3,12,4,0,0,0,0,0,Dentro ANS
5,5,25,6,4,1.0,2,16.2,3,12,4,0,0,0,0,0,Dentro ANS
14,0,25,6,4,2.0,3,16.183333333333334,3,12,4,0,0,0,0,0,Dentro ANS
14,2,6,5,4,1.0,3,16.183333333333334,3,12,4,0,0,0,0,0,Dentro ANS
14,0,26,9,4,2.0,3,16.183333333333334,3,12,4,0,0,0,0,0,Dentro ANS
14,0,25,6,4,1.0,3,16.1,3,12,4,0,0,0,0,0,Dentro ANS
14,0,26,9,4,1.0,3,16.1,3,12,4,0,0,0,0,0,Dentro ANS
22,2,19,6,4,8.0,2,15.966666666666667,3,12,4,0,0,0,0,0,Dentro ANS
8,2,6,6,4,1.0,0,15.783333333333333,3,12,4,0,0,0,0,0,Dentro ANS
14,2,26,6,4,1.0,2,15.65,3,12,4,0,0,0,0,0,Dentro ANS
19,5,25,9,4,2.0,5,15.633333333333333,3,12,4,0,0,0,0,0,Dentro ANS
19,5,25,9,4,2.0,5,15.616666666666667,3,12,4,0,0,0,0,0,Dentro ANS
19,5,25,9,4,2.0,5,15.483333333333333,3,12,4,0,0,0,0,0,Dentro ANS
21,2,6,5,4,2.0,5,15.466666666666667,3,12,4,0,0,0,0,0,Dentro ANS
14,2,25,6,4,1.0,3,15.366666666666667,3,12,4,0,0,0,0,0,Dentro ANS
21,2,6,5,4,1.0,5,15.2,3,12,4,0,0,0,0,0,Dentro ANS
14,2,25,6,4,8.0,3,15.15,3,12,4,0,0,0,0,0,Dentro ANS
27,2,6,5,4,2.0,1,15.133333333333333,3,12,4,0,0,0,0,1,Fuera ANS
22,2,15,6,4,2.0,2,15.033333333333333,3,12,4,0,0,0,0,0,Dentro ANS
22,2,25,6,4,2.0,4,14.783333333333333,3,12,4,0,0,0,0,0,Dentro ANS
21,2,6,5,4,2.0,5,14.766666666666667,3,12,4,0,0,0,0,0,Dentro ANS
18,5,25,9,4,1.0,5,14.366666666666667,3,12,4,0,0,0,0,0,Dentro ANS
21,2,6,5,4,1.0,5,14.35,3,12,4,0,0,0,0,0,Dentro ANS
6,2,6,5,4,1.0,0,14.3,3,12,4,0,0,0,0,1,Fuera ANS
32,2,25,6,4,15.0,0,14.183333333333334,3,12,4,0,0,0,0,0,Dentro ANS
27,4,6,11,4,1.0,1,14.166666666666666,3,12,4,0,0,0,0,1,Fuera ANS
27,4,6,13,4,1.0,1,14.166666666666666,3,12,4,0,0,0,0,1,Fuera ANS
22,2,19,13,4,1.0,1,14.033333333333333,3,12,4,0,0,0,0,0,Dentro ANS
19,2,19,13,4,1.0,1,14.033333333333333,3,12,4,0,0,0,0,1,Fuera ANS
24,2,6,5,4,1.0,0,14.016666666666667,3,12,4,0,0,0,0,0,Dentro ANS
21,2,6,5,4,1.0,5,13.966666666666667,3,12,4,0,0,0,0,0,Dentro ANS
22,2,25,6,4,1.0,4,13.933333333333334,3,12,4,0,0,0,0,0,Dentro ANS
27,4,6,11,4,1.0,1,13.483333333333333,3,12,4,0,0,0,0,1,Fuera ANS
27,4,6,13,4,1.0,1,13.483333333333333,3,12,4,0,0,0,0,1,Fuera ANS
22,4,19,6,4,6.0,2,13.083333333333334,3,12,4,0,0,0,0,0,Dentro ANS
22,1,19,6,4,1.0,2,12.733333333333333,3,12,4,0,0,0,0,0,Dentro ANS
14,2,6,5,4,2.0,3,12.733333333333333,3,12,4,0,0,0,0,1,Fuera ANS
27,4,6,11,4,1.0,1,12.616666666666667,3,12,4,0,0,0,0,0,Dentro ANS
5,4,6,10,4,1.0,1,12.616666666666667,3,12,4,0,0,0,0,0,Dentro ANS
27,4,6,11,4,1.0,1,12.616666666666667,3,12,4,0,0,0,0,0,Dentro ANS
27,4,6,11,4,1.0,1,12.616666666666667,3,12,4,0,0,0,0,0,Dentro ANS
27,4,6,13,4,1.0,1,12.616666666666667,3,12,4,0,0,0,0,1,Fuera ANS
27,4,6,13,4,1.0,1,12.616666666666667,3,12,4,0,0,0,0,1,Fuera ANS
27,4,6,13,4,1.0,1,12.616666666666667,3,12,4,0,0,0,0,1,Fuera ANS
27,4,6,13,4,1.0,1,12.616666666666667,3,12,4,0,0,0,0,1,Fuera ANS
22,0,26,9,4,2.0,4,12.533333333333333,3,12,4,0,0,0,0,0,Dentro ANS
5,4,15,10,4,1.0,1,12.45,3,12,4,0,0,0,0,0,Dentro ANS
5,4,15,11,4,1.0,1,12.45,3,12,4,0,0,0,0,0,Dentro ANS
22,4,15,13,4,1.0,1,12.45,3,12,4,0,0,0,0,0,Dentro ANS
22,2,19,10,4,1.0,1,12.433333333333334,3,12,4,0,0,0,0,0,Dentro ANS
22,2,25,6,4,4.0,4,12.433333333333334,3,12,4,0,0,0,0,0,Dentro ANS
22,2,19,10,4,1.0,1,12.433333333333334,3,12,4,0,0,0,0,0,Dentro ANS
22,2,19,7,4,2.0,2,12.416666666666666,3,12,4,0,0,0,0,0,Dentro ANS
5,6,19,11,4,2.0,1,12.416666666666666,3,12,4,0,0,0,0,0,Dentro ANS
5,6,19,13,4,1.0,1,12.416666666666666,3,12,4,0,0,0,0,0,Dentro ANS
12,2,26,7,4,2.0,0,12.383333333333333,3,12,4,0,0,0,0,1,Fuera ANS
22,4,25,6,4,1.0,4,12.316666666666666,3,12,4,0,0,0,0,0,Dentro ANS
12,2,26,13,4,1.0,1,12.316666666666666,3,12,4,0,0,0,0,1,Fuera ANS
12,2,26,13,4,1.0,1,12.316666666666666,3,12,4,0,0,0,0,1,Fuera ANS
22,4,6,5,4,2.0,3,12.283333333333333,3,12,4,0,0,0,0,0,Dentro ANS
24,2,7,5,4,1.0,0,12.283333333333333,3,12,4,0,0,0,0,0,Dentro ANS
14,4,6,5,4,1.0,3,12.216666666666667,3,12,4,0,0,0,0,0,Dentro ANS
